word,type,syllables,joint_syllables
albitură,substantiv,"['al', 'bi', 'tú', 'ra']",al-bi-tú-ra
albiu,adjectiv,"['al', 'bíu']",al-bíu
albiuță,substantiv,"['al', 'bi', 'ú', 'ţa']",al-bi-ú-ţa
alboare,substantiv,"['al', 'boá', 're']",al-boá-re
alboradă,substantiv,"['al', 'bo', 'rá', 'da']",al-bo-rá-da
albui,adjectiv,"['al', 'búi']",al-búi
albuleț,substantiv,"['al', 'bu', 'léţ']",al-bu-léţ
album,substantiv,"['al', 'búm']",al-búm
albumeală,substantiv,"['al', 'bu', 'meá', 'la']",al-bu-meá-la
albumină,substantiv,"['al', 'bu', 'mí', 'na']",al-bu-mí-na
albuminat,substantiv,[],not-found
albuminemie,substantiv,[],not-found
albuminoid,adjectiv,"['al', 'bu', 'mi', 'no', 'íd']",al-bu-mi-no-íd
albuminometru,substantiv,"['al', 'bu', 'mi', 'no', 'mé', 'tru']",al-bu-mi-no-mé-tru
albuminos,adjectiv,"['al', 'bu', 'mi', 'nós']",al-bu-mi-nós
albuminurie,substantiv,"['al', 'bu', 'mi', 'nu', 'rí', 'e']",al-bu-mi-nu-rí-e
albumiță,substantiv,"['al', 'bu', 'mí', 'ţa']",al-bu-mí-ţa
albumoză,substantiv,"['al', 'bu', 'mó', 'za']",al-bu-mó-za
alburi,verb,"['al', 'bu', 'rí']",al-bu-rí
alburit,adjectiv,"['al', 'bu', 'rít']",al-bu-rít
alburiu,adjectiv,"['al', 'bu', 'ríu']",al-bu-ríu
alburn,substantiv,"['al', 'búrn']",al-búrn
albuș,substantiv,"['al', 'búş']",al-búş
albuț,adjectiv,"['al', 'búţ']",al-búţ
alcade,substantiv,"['al', 'cá', 'de']",al-cá-de
alcaic,adjectiv,"['al', 'cá', 'ic']",al-cá-ic
alcalde,substantiv,[],not-found
alcaliceluloză,substantiv,"['al', 'ca', 'li', 'ce', 'lu', 'ló', 'za']",al-ca-li-ce-lu-ló-za
alcaliemie,substantiv,[],not-found
alcalimetric,adjectiv,[],not-found
alcalin,adjectiv,"['al', 'ca', 'lín']",al-ca-lín
alcalinitate,substantiv,"['al', 'ca', 'li', 'ni', 'tá', 'te']",al-ca-li-ni-tá-te
alcaliniza,verb,"['al', 'ca', 'li', 'ni', 'zá']",al-ca-li-ni-zá
alcalinizare,substantiv,"['al', 'ca', 'li', 'ni', 'zá', 're']",al-ca-li-ni-zá-re
alcalinizat,adjectiv,"['al', 'ca', 'li', 'ni', 'zát']",al-ca-li-ni-zát
alcalino-pământos,adjectiv,"['al', 'ca', 'lí', 'no', 'pă', 'mân', 'tós']",al-ca-lí-no-pă-mân-tós
alcaliu,substantiv,"['al', 'cá', 'liu']",al-cá-liu
alcalizare,substantiv,"['al', 'ca', 'li', 'zá', 're']",al-ca-li-zá-re
alcalizat,adjectiv,"['al', 'ca', 'li', 'zát']",al-ca-li-zát
alcaloid,adjectiv,"['al', 'ca', 'lo', 'íd']",al-ca-lo-íd
alcaloid,substantiv,"['al', 'ca', 'lo', 'íd']",al-ca-lo-íd
alcaloză,substantiv,"['al', 'ca', 'ló', 'za']",al-ca-ló-za
alcan,substantiv,"['al', 'cán']",al-cán
alcaptonurie,substantiv,[],not-found
alcătui,verb,"['al', 'că', 'tu', 'í']",al-că-tu-í
alcătuială,substantiv,"['al', 'că', 'tu', 'iá', 'la']",al-că-tu-iá-la
alcătuire,substantiv,"['al', 'că', 'tu', 'í', 're']",al-că-tu-í-re
alcătuit,adjectiv,"['al', 'că', 'tu', 'ít']",al-că-tu-ít
alcătuit,substantiv,"['al', 'că', 'tu', 'ít']",al-că-tu-ít
alcătuitor,adjectiv,"['al', 'că', 'tu', 'i', 'tór']",al-că-tu-i-tór
alcătuitor,substantiv,"['al', 'că', 'tu', 'i', 'tór']",al-că-tu-i-tór
alcazar,substantiv,"['al', 'ca', 'zár']",al-ca-zár
alchenă,substantiv,"['al', 'ché', 'na']",al-ché-na
alchidal,substantiv,"['al', 'chi', 'dál']",al-chi-dál
alchil,substantiv,"['al', 'chíl']",al-chíl
alchilare,substantiv,"['al', 'chi', 'lá', 're']",al-chi-lá-re
alchimic,adjectiv,"['al', 'chí', 'mic']",al-chí-mic
alchimie,substantiv,"['al', 'chi', 'mí', 'e']",al-chi-mí-e
alchimist,adjectiv,"['al', 'chi', 'míst']",al-chi-míst
alchină,substantiv,"['al', 'chí', 'na']",al-chí-na
alcion,substantiv,"['al', 'ción']",al-ción
alcool,substantiv,"['al', 'co', 'ól']",al-co-ól
alcoolat,substantiv,"['al', 'co', 'o', 'lát']",al-co-o-lát
alcoolemie,substantiv,"['al', 'co', 'o', 'le', 'mí', 'e']",al-co-o-le-mí-e
alcoolic,adjectiv,"['al', 'co', 'ó', 'lic']",al-co-ó-lic
alcoolic,substantiv,"['al', 'co', 'ó', 'lic']",al-co-ó-lic
alcoolică,substantiv,"['al', 'co', 'ó', 'li', 'că']",al-co-ó-li-că
alcoolism,substantiv,"['al', 'co', 'o', 'lísm']",al-co-o-lísm
alcooliza,verb,"['al', 'co', 'o', 'li', 'zá']",al-co-o-li-zá
alcoolizare,substantiv,"['al', 'co', 'o', 'li', 'zá', 're']",al-co-o-li-zá-re
alcoolizat,adjectiv,"['al', 'co', 'o', 'li', 'zát']",al-co-o-li-zát
alcoolmetrie,substantiv,"['al', 'co', 'ol', 'me', 'trí', 'e']",al-co-ol-me-trí-e
alcoolmetru,substantiv,"['al', 'co', 'ol', 'mé', 'tru']",al-co-ol-mé-tru
alcoolomanie,substantiv,"['al', 'co', 'o', 'lo', 'ma', 'ní', 'e']",al-co-o-lo-ma-ní-e
alcoolscop,substantiv,[],not-found
alcooltest,substantiv,"['al', 'co', 'ol', 'tést']",al-co-ol-tést
alcoolurie,substantiv,[],not-found
alcov,substantiv,"['al', 'cóv']",al-cóv
alcovă,substantiv,[],not-found
alcoxid,substantiv,"['al', 'co', 'xíd']",al-co-xíd
aldămaș,substantiv,"['al', 'dă', 'máş']",al-dă-máş
aldan,substantiv,"['al', 'dán']",al-dán
aldehidă,substantiv,"['al', 'de', 'hí', 'da']",al-de-hí-da
aldin,adjectiv,"['al', 'dín']",al-dín
aldină,substantiv,"['al', 'dí', 'nă']",al-dí-nă
aldol,substantiv,"['al', 'dól']",al-dól
aldolizare,substantiv,[],not-found
aldosteron,substantiv,"['al', 'dos', 'te', 'rón']",al-dos-te-rón
aldosteronism,substantiv,[],not-found
aldoză,substantiv,"['al', 'dó', 'za']",al-dó-za
aldui,verb,[],not-found
alduit,adjectiv,[],not-found
alean,substantiv,"['a', 'leán']",a-leán
aleasă,substantiv,"['a', 'leá', 'să']",a-leá-să
aleator,adjectiv,[],not-found
aleatoric,adjectiv,"['a', 'le', 'a', 'tó', 'ric']",a-le-a-tó-ric
aleatorism,substantiv,"['a', 'le', 'a', 'to', 'rísm']",a-le-a-to-rísm
aleatoriu,adjectiv,"['a', 'le', 'a', 'tó', 'riu']",a-le-a-tó-riu
alebardă,substantiv,[],not-found
alee,substantiv,"['a', 'lé', 'e']",a-lé-e
alega,verb,"['a', 'le', 'gá']",a-le-gá
alegare,substantiv,[],not-found
alegat,adjectiv,"['a', 'le', 'gát']",a-le-gát
alegație,substantiv,"['a', 'le', 'gá', 'ţi', 'e']",a-le-gá-ţi-e
alegațiune,substantiv,[],not-found
alegătoare,substantiv,"['a', 'le', 'gă', 'toá', 're']",a-le-gă-toá-re
alegător,substantiv,"['a', 'le', 'gă', 'tór']",a-le-gă-tór
alege,verb,"['a', 'lé', 'ge']",a-lé-ge
alegere,substantiv,"['a', 'lé', 'ge', 're']",a-lé-ge-re
alegoric,adjectiv,"['a', 'le', 'gó', 'ric']",a-le-gó-ric
alegorie,substantiv,"['a', 'le', 'go', 'rí', 'e']",a-le-go-rí-e
alegorism,substantiv,"['a', 'le', 'go', 'rísm']",a-le-go-rísm
alegorist,adjectiv,"['a', 'le', 'go', 'ríst']",a-le-go-ríst
alegorist,substantiv,"['a', 'le', 'go', 'ríst']",a-le-go-ríst
alegoriza,verb,"['a', 'le', 'go', 'ri', 'zá']",a-le-go-ri-zá
alegorizant,adjectiv,"['a', 'le', 'go', 'ri', 'zánt']",a-le-go-ri-zánt
alegorizare,substantiv,"['a', 'le', 'go', 'ri', 'zá', 're']",a-le-go-ri-zá-re
alegorizat,adjectiv,"['a', 'le', 'go', 'ri', 'zát']",a-le-go-ri-zát
alegrețe,substantiv,"['a', 'le', 'gré', 'ţe']",a-le-gré-ţe
alegru,adjectiv,"['a', 'lé', 'gru']",a-lé-gru
alelă,substantiv,"['a', 'lé', 'la']",a-lé-la
alelism,substantiv,"['a', 'le', 'lísm']",a-le-lísm
alelomorf,adjectiv,"['a', 'le', 'lo', 'mórf']",a-le-lo-mórf
alelopatie,substantiv,"['a', 'le', 'lo', 'pa', 'tí', 'e']",a-le-lo-pa-tí-e
alem,substantiv,"['a', 'lém']",a-lém
alemandă,substantiv,"['a', 'le', 'mán', 'da']",a-le-mán-da
alemani,substantiv,"['a', 'le', 'máni']",a-le-máni
alemanic,adjectiv,[],not-found
alenă,substantiv,"['a', 'lé', 'na']",a-lé-na
alene,adverb,"['a', 'lé', 'ne']",a-lé-ne
alerga,verb,"['a', 'ler', 'gá']",a-ler-gá
alergare,substantiv,"['a', 'ler', 'gá', 're']",a-ler-gá-re
alergat,adjectiv,"['a', 'ler', 'gát']",a-ler-gát
alergat,substantiv,"['a', 'ler', 'gát']",a-ler-gát
alergătoare,substantiv,"['a', 'ler', 'gă', 'toá', 're']",a-ler-gă-toá-re
alergător,substantiv,"['a', 'ler', 'gă', 'tór']",a-ler-gă-tór
alergătură,substantiv,"['a', 'ler', 'gă', 'tú', 'ra']",a-ler-gă-tú-ra
alergen,adjectiv,"['a', 'ler', 'gén']",a-ler-gén
alergic,substantiv,"['a', 'lér', 'gic']",a-lér-gic
alergică,substantiv,"['a', 'lér', 'gi', 'că']",a-lér-gi-că
alergie,substantiv,"['a', 'ler', 'gí', 'e']",a-ler-gí-e
alergolog,adjectiv,"['a', 'ler', 'go', 'lóg']",a-ler-go-lóg
alergolog,substantiv,"['a', 'ler', 'go', 'lóg']",a-ler-go-lóg
alergologă,substantiv,"['a', 'ler', 'go', 'ló', 'ga']",a-ler-go-ló-ga
alergologic,adjectiv,"['a', 'ler', 'go', 'ló', 'gic']",a-ler-go-ló-gic
alergologie,substantiv,"['a', 'ler', 'go', 'lo', 'gí', 'e']",a-ler-go-lo-gí-e
alert,adjectiv,"['a', 'lért']",a-lért
alertă,substantiv,"['a', 'ler', 'tá', '(verb', '-', 'infinitiv', '/', 'verb', '-', 'imperfect)']",a-ler-tá-(verb---infinitiv-/-verb---imperfect)
alerta,verb,"['a', 'ler', 'tá', '(verb', '-', 'infinitiv', '/', 'verb', '-', 'imperfect)']",a-ler-tá-(verb---infinitiv-/-verb---imperfect)
alertare,substantiv,[],not-found
alertat,adjectiv,"['a', 'ler', 'tát']",a-ler-tát
alertețe,substantiv,[],not-found
ales,adjectiv,"['a', 'lés']",a-lés
ales,substantiv,"['a', 'lés']",a-lés
alesătură,substantiv,"['a', 'le', 'să', 'tú', 'ra']",a-le-să-tú-ra
aleurit,substantiv,"['a', 'leu', 'rít']",a-leu-rít
aleurolit,substantiv,"['a', 'leu', 'ro', 'lít']",a-leu-ro-lít
aleuronă,substantiv,"['a', 'leu', 'ró', 'na']",a-leu-ró-na
alevin,substantiv,"['a', 'le', 'vín']",a-le-vín
alexandrin,adjectiv,"['a', 'le', 'xan', 'drín']",a-le-xan-drín
alexandrin,substantiv,"['a', 'le', 'xan', 'drín']",a-le-xan-drín
alexăndrinean,adjectiv,[],not-found
alexăndrineancă,substantiv,[],not-found
alexandrinism,substantiv,"['a', 'le', 'xan', 'dri', 'nísm']",a-le-xan-dri-nísm
alexandrit,substantiv,"['a', 'le', 'xan', 'drít']",a-le-xan-drít
alexie,substantiv,"['a', 'le', 'xí', 'e']",a-le-xí-e
alexină,substantiv,"['a', 'le', 'xí', 'na']",a-le-xí-na
alexitimie,substantiv,"['a', 'le', 'xi', 'ti', 'mí', 'e']",a-le-xi-ti-mí-e
aleză,substantiv,"['a', 'le', 'zá', '(verb', '-', 'infinitiv', '/', 'verb', '-', 'imperfect)']",a-le-zá-(verb---infinitiv-/-verb---imperfect)
aleza,verb,"['a', 'le', 'zá', '(verb', '-', 'infinitiv', '/', 'verb', '-', 'imperfect)']",a-le-zá-(verb---infinitiv-/-verb---imperfect)
alezaj,substantiv,"['a', 'le', 'záj']",a-le-záj
alezan,adjectiv,"['a', 'le', 'zán']",a-le-zán
alezare,substantiv,"['a', 'le', 'zá', 're']",a-le-zá-re
alezat,adjectiv,"['a', 'le', 'zát']",a-le-zát
alezat,substantiv,"['a', 'le', 'zát']",a-le-zát
alezie,substantiv,"['a', 'le', 'zí', 'e']",a-le-zí-e
alezor,substantiv,"['a', 'le', 'zór']",a-le-zór
alfabet,substantiv,"['al', 'fa', 'bét']",al-fa-bét
alfabetar,substantiv,"['al', 'fa', 'be', 'tár']",al-fa-be-tár
alfabetic,adjectiv,"['al', 'fa', 'bé', 'tic']",al-fa-bé-tic
alfabetiza,verb,"['al', 'fa', 'be', 'ti', 'zá']",al-fa-be-ti-zá
alfabetizare,substantiv,"['al', 'fa', 'be', 'ti', 'zá', 're']",al-fa-be-ti-zá-re
alfabetizat,adjectiv,"['al', 'fa', 'be', 'ti', 'zát']",al-fa-be-ti-zát
alfabetizat,substantiv,"['al', 'fa', 'be', 'ti', 'zát']",al-fa-be-ti-zát
alfanumeric,adjectiv,"['al', 'fa', 'nu', 'mé', 'ric']",al-fa-nu-mé-ric
alfavita,substantiv,[],not-found
algă,substantiv,"['ál', 'ga']",ál-ga
algebră,substantiv,"['al', 'gé', 'bra']",al-gé-bra
algebric,adjectiv,"['al', 'gé', 'bric']",al-gé-bric
algebrist,adjectiv,"['al', 'ge', 'bríst']",al-ge-bríst
algebriza,verb,"['al', 'ge', 'bri', 'zá']",al-ge-bri-zá
algebrizare,substantiv,"['al', 'ge', 'bri', 'zá', 're']",al-ge-bri-zá-re
algerian,adjectiv,"['al', 'ge', 'ri', 'án']",al-ge-ri-án
algerian,substantiv,"['al', 'ge', 'ri', 'án']",al-ge-ri-án
algeriană,substantiv,"['al', 'ge', 'ri', 'á', 'na']",al-ge-ri-á-na
algeriancă,substantiv,"['al', 'ge', 'ri', 'án', 'ca']",al-ge-ri-án-ca
algezie,substantiv,"['al', 'ge', 'zí', 'e']",al-ge-zí-e
algic,adjectiv,"['ál', 'gic']",ál-gic
algicid,adjectiv,"['al', 'gi', 'cíd']",al-gi-cíd
algid,adjectiv,"['al', 'gíd']",al-gíd
algiditate,substantiv,"['al', 'gi', 'di', 'tá', 'te']",al-gi-di-tá-te
algie,substantiv,"['al', 'gí', 'e']",al-gí-e
algină,substantiv,"['al', 'gí', 'na']",al-gí-na
alginat,substantiv,[],not-found
algocultură,substantiv,"['al', 'go', 'cul', 'tú', 'ra']",al-go-cul-tú-ra
algodistrofie,substantiv,[],not-found
algofobie,substantiv,"['al', 'go', 'fo', 'bí', 'e']",al-go-fo-bí-e
algogen,adjectiv,"['al', 'go', 'gén']",al-go-gén
algol,substantiv,"['al', 'gól']",al-gól
algolog,substantiv,"['al', 'go', 'lóg']",al-go-lóg
algologie,substantiv,"['al', 'go', 'lo', 'gí', 'e']",al-go-lo-gí-e
algometru,substantiv,[],not-found
algonkian,adjectiv,"['al', 'gon', 'ki', 'án']",al-gon-ki-án
algonkin,adjectiv,[],not-found
algonquian,adjectiv,[],not-found
algorigramă,substantiv,[],not-found
algoritm,substantiv,"['al', 'go', 'rítm']",al-go-rítm
algoritmic,adjectiv,"['al', 'go', 'rít', 'mic']",al-go-rít-mic
algoritmiza,verb,"['al', 'go', 'rit', 'mi', 'zá']",al-go-rit-mi-zá
algoritmizare,substantiv,"['al', 'go', 'rit', 'mi', 'zá', 're']",al-go-rit-mi-zá-re
algoritmizat,adjectiv,"['al', 'go', 'rit', 'mi', 'zát']",al-go-rit-mi-zát
algrafie,substantiv,"['al', 'gra', 'fí', 'e']",al-gra-fí-e
alguacil,substantiv,[],not-found
alguazil,substantiv,"['al', 'gua', 'zíl']",al-gua-zíl
alhimist,adjectiv,[],not-found
alia,verb,"['a', 'li', 'á']",a-li-á
aliaj,substantiv,"['a', 'li', 'áj']",a-li-áj
alianță,substantiv,"['a', 'li', 'án', 'ţa']",a-li-án-ţa
aliat,adjectiv,"['a', 'li', 'át']",a-li-át
aliat,substantiv,"['a', 'li', 'át']",a-li-át
aliată,substantiv,"['a', 'li', 'á', 'tă']",a-li-á-tă
alibi,substantiv,"['a', 'li', 'bí']",a-li-bí
alic,substantiv,[],not-found
alică,substantiv,"['a', 'lí', 'ca']",a-lí-ca
alicante,substantiv,[],not-found
alicărie,substantiv,"['a', 'li', 'că', 'rí', 'e']",a-li-că-rí-e
alici,verb,"['a', 'li', 'cí']",a-li-cí
alicire,substantiv,[],not-found
alicit,adjectiv,"['a', 'li', 'cít']",a-li-cít
alicotă,substantiv,"['a', 'li', 'có', 'tă']",a-li-có-tă
alidadă,substantiv,"['a', 'li', 'dá', 'da']",a-li-dá-da
aliena,verb,"['a', 'li', 'e', 'ná']",a-li-e-ná
alienabil,adjectiv,"['a', 'li', 'e', 'ná', 'bil']",a-li-e-ná-bil
alienabilitate,substantiv,"['a', 'li', 'e', 'na', 'bi', 'li', 'tá', 'te']",a-li-e-na-bi-li-tá-te
alienant,adjectiv,"['a', 'li', 'e', 'nánt']",a-li-e-nánt
alienare,substantiv,"['a', 'li', 'e', 'ná', 're']",a-li-e-ná-re
alienat,adjectiv,"['a', 'li', 'e', 'nát']",a-li-e-nát
alienat,substantiv,"['a', 'li', 'e', 'nát']",a-li-e-nát
alienată,substantiv,"['a', 'li', 'e', 'ná', 'tă']",a-li-e-ná-tă
alienație,substantiv,"['a', 'li', 'e', 'ná', 'ţi', 'e']",a-li-e-ná-ţi-e
alienie,substantiv,[],not-found
alienist,adjectiv,"['a', 'li', 'e', 'níst']",a-li-e-níst
aliere,substantiv,[],not-found
alifatic,adjectiv,"['a', 'li', 'fá', 'tic']",a-li-fá-tic
alifie,substantiv,"['a', 'li', 'fí', 'e']",a-li-fí-e
alifios,adjectiv,"['a', 'li', 'fi', 'ós']",a-li-fi-ós
aligator,substantiv,"['a', 'li', 'ga', 'tór']",a-li-ga-tór
aligni,verb,[],not-found
aligote,substantiv,"['a', 'li', 'go', 'té']",a-li-go-té
alilodidactic,adjectiv,[],not-found
aliman,substantiv,[],not-found
alimbare,substantiv,"['a', 'lim', 'bá', 're']",a-lim-bá-re
aliment,substantiv,"['a', 'li', 'mént']",a-li-mént
alimenta,verb,"['a', 'li', 'men', 'tá']",a-li-men-tá
alimentar,adjectiv,"['a', 'li', 'men', 'tár']",a-li-men-tár
alimentară,substantiv,"['a', 'li', 'men', 'tá', 'ră']",a-li-men-tá-ră
alimentare,substantiv,"['a', 'li', 'men', 'tá', 're']",a-li-men-tá-re
alimentat,adjectiv,"['a', 'li', 'men', 'tát']",a-li-men-tát
alimentat,substantiv,"['a', 'li', 'men', 'tát']",a-li-men-tát
alimentație,substantiv,"['a', 'li', 'men', 'tá', 'ţi', 'e']",a-li-men-tá-ţi-e
alimentator,substantiv,"['a', 'li', 'men', 'ta', 'tór']",a-li-men-ta-tór
alina,verb,"['a', 'li', 'ná']",a-li-ná
alinare,substantiv,"['a', 'li', 'ná', 're']",a-li-ná-re
alinat,adjectiv,"['a', 'li', 'nát']",a-li-nát
alinat,substantiv,"['a', 'li', 'nát']",a-li-nát
alinătoare,substantiv,"['a', 'li', 'nă', 'toá', 're']",a-li-nă-toá-re
alinător,adjectiv,"['a', 'li', 'nă', 'tór']",a-li-nă-tór
alinător,substantiv,"['a', 'li', 'nă', 'tór']",a-li-nă-tór
alineament,substantiv,[],not-found
alineat,substantiv,"['a', 'li', 'ne', 'át']",a-li-ne-át
alini,verb,"['a', 'líni']",a-líni
alinia,verb,"['a', 'li', 'ni', 'á']",a-li-ni-á
aliniament,substantiv,"['a', 'li', 'ni', 'a', 'mént']",a-li-ni-a-mént
aliniat,adjectiv,"['a', 'li', 'ni', 'át']",a-li-ni-át
aliniat,substantiv,"['a', 'li', 'ni', 'át']",a-li-ni-át
aliniere,substantiv,"['a', 'li', 'ni', 'é', 're']",a-li-ni-é-re
alinire,substantiv,[],not-found
alint,substantiv,"['a', 'línt']",a-línt
alinta,verb,"['a', 'lin', 'tá']",a-lin-tá
alintare,substantiv,"['a', 'lin', 'tá', 're']",a-lin-tá-re
alintat,adjectiv,"['a', 'lin', 'tát']",a-lin-tát
alintat,substantiv,"['a', 'lin', 'tát']",a-lin-tát
alintată,substantiv,"['a', 'lin', 'tá', 'tă']",a-lin-tá-tă
alintătoare,substantiv,"['a', 'lin', 'tă', 'toá', 're']",a-lin-tă-toá-re
alintător,adjectiv,"['a', 'lin', 'tă', 'tór']",a-lin-tă-tór
alintător,substantiv,"['a', 'lin', 'tă', 'tór']",a-lin-tă-tór
alintătură,substantiv,"['a', 'lin', 'tă', 'tú', 'ra']",a-lin-tă-tú-ra
alior,substantiv,"['a', 'li', 'ór']",a-li-ór
aliotman,substantiv,[],not-found
alipi,verb,"['a', 'li', 'pí']",a-li-pí
alipire,substantiv,"['a', 'li', 'pí', 're']",a-li-pí-re
alipit,adjectiv,"['a', 'li', 'pít']",a-li-pít
alipit,substantiv,"['a', 'li', 'pít']",a-li-pít
alismatacee,substantiv,"['a', 'lis', 'ma', 'ta', 'cé', 'e']",a-lis-ma-ta-cé-e
alișveriș,substantiv,"['a', 'liş', 've', 'ríş']",a-liş-ve-ríş
alit,substantiv,"['a', 'lít']",a-lít
aliterar,adjectiv,"['a', 'li', 'te', 'rár']",a-li-te-rár
