word,type,syllables,joint_syllables
buiandrug,substantiv,"['bu', 'ian', 'drúg']",bu-ian-drúg
buieci,verb,"['bu', 'ie', 'cí']",bu-ie-cí-(verb---infinitiv-/-verb---perfectul-simplu)
buiestraș,adjectiv,"['bu', 'ies', 'tráş']",bu-ies-tráş
buiestru,adjectiv,"['bu', 'iés', 'tru']",bu-iés-tru
buimac,adjectiv,"['bui', 'mác']",bui-mác
buimăceală,substantiv,"['bui', 'mă', 'ceá', 'la']",bui-mă-ceá-la
buimăci,verb,"['bui', 'máci']",bui-máci
buimăcire,substantiv,"['bui', 'mă', 'cí', 're']",bui-mă-cí-re
buimăcit,adjectiv,"['bui', 'mă', 'cít']",bui-mă-cít
buimăcit,substantiv,"['bui', 'mă', 'cít']",bui-mă-cít
buimatic,adjectiv,"['bui', 'má', 'tic']",bui-má-tic
buiotă,substantiv,"['bu', 'ió', 'ta']",bu-ió-ta
buit,adjectiv,"['bu', 'ít']",bu-ít
bujdă,substantiv,"['búj', 'da']",búj-da
bujdi,verb,"['buj', 'dí']",buj-dí
bujeniță,substantiv,"['bú', 'je', 'ni', 'ţa']",bú-je-ni-ţa
bujie,substantiv,"['bu', 'jí', 'e']",bu-jí-e
bujor,substantiv,"['bu', 'jór']",bu-jór
bujorel,substantiv,"['bu', 'jo', 'rél']",bu-jo-rél
bulă,substantiv,"['bú', 'la']",bú-la
bulat,substantiv,"['bu', 'lát']",bu-lát
bulb,substantiv,['bulb'],bulb
bulbar,adjectiv,"['bul', 'bár']",bul-bár
bulbifer,adjectiv,"['bul', 'bi', 'fér']",bul-bi-fér
bulbiform,adjectiv,"['bul', 'bi', 'fórm']",bul-bi-fórm
bulbil,substantiv,"['bul', 'bíl']",bul-bíl
bulboacă,substantiv,"['bul', 'boá', 'ca']",bul-boá-ca
bulboană,substantiv,"['bul', 'boá', 'na']",bul-boá-na
bulbos,adjectiv,"['bul', 'bós']",bul-bós
bulbuc,substantiv,"['bul', 'búc']",bul-búc
bulbuca,verb,"['bul', 'bu', 'cá']",bul-bu-cá
bulbucat,adjectiv,"['bul', 'bu', 'cát']",bul-bu-cát
bulbucat,substantiv,"['bul', 'bu', 'cát']",bul-bu-cát
bulbucată,substantiv,"['bul', 'bu', 'cá', 'tă']",bul-bu-cá-tă
bulbucătură,substantiv,"['bul', 'bu', 'că', 'tú', 'ra']",bul-bu-că-tú-ra
bulbuceală,substantiv,"['bul', 'bu', 'ceá', 'la']",bul-bu-ceá-la
bulbuci,verb,"['bul', 'bu', 'cí']",bul-bu-cí-(verb---infinitiv-/-verb---perfectul-simplu)
bulbucit,adjectiv,"['bul', 'bu', 'cít']",bul-bu-cít
bulcă,substantiv,"['búl', 'ca']",búl-ca
buldog,substantiv,"['bul', 'dóg']",bul-dóg
buldozer,substantiv,"['bul', 'dó', 'zer']",bul-dó-zer
buldozerist,adjectiv,"['bul', 'do', 'ze', 'ríst']",bul-do-ze-ríst
buleandră,substantiv,"['bu', 'leán', 'dra']",bu-leán-dra
bulet,substantiv,"['bu', 'lét']",bu-lét
buletin,substantiv,"['bu', 'le', 'tín']",bu-le-tín
bulevard,substantiv,"['bu', 'le', 'várd']",bu-le-várd
bulevardier,adjectiv,"['bu', 'le', 'var', 'di', 'ér']",bu-le-var-di-ér
bulevardieră,substantiv,"['bu', 'le', 'var', 'di', 'é', 'ră']",bu-le-var-di-é-ră
bulevardism,substantiv,"['bu', 'le', 'var', 'dísm']",bu-le-var-dísm
bulevardist,adjectiv,"['bu', 'le', 'var', 'díst']",bu-le-var-díst
bulgar,adjectiv,"['bul', 'gár']",bul-gár
bulgar,substantiv,"['bul', 'gár']",bul-gár
bulgăr,substantiv,"['bul', 'gár']",bul-gár
bulgară,substantiv,"['bul', 'gá', 'ra']",bul-gá-ra
bulgăraș,substantiv,"['bul', 'gă', 'ráş']",bul-gă-ráş
bulgăre,substantiv,"['bul', 'gá', 're']",bul-gá-re
bulgăresc,adjectiv,"['bul', 'gă', 'résc']",bul-gă-résc
bulgări,verb,"['bul', 'gári']",bul-gári
bulgărie,substantiv,"['bul', 'gă', 'rí', 'e']",bul-gă-rí-e
bulgărit,adjectiv,"['bul', 'gă', 'rít']",bul-gă-rít
bulgăroaică,substantiv,"['bul', 'gă', 'roái', 'ca']",bul-gă-roái-ca
bulgăros,adjectiv,"['bul', 'gă', 'rós']",bul-gă-rós
bulgur,substantiv,"['bul', 'gúr']",bul-gúr
bulhac,substantiv,"['bul', 'hác']",bul-hác
bulibașă,substantiv,"['bu', 'li', 'bá', 'şa']",bu-li-bá-şa
bulimic,adjectiv,"['bu', 'li', 'míc']",bu-li-míc
bulimie,substantiv,"['bu', 'li', 'mí', 'e']",bu-li-mí-e
bulin,substantiv,"['bu', 'lín']",bu-lín
bulină,substantiv,"['bu', 'lí', 'na']",bu-lí-na
bulion,substantiv,"['bu', 'li', 'ón']",bu-li-ón
bulon,substantiv,"['bu', 'lón']",bu-lón
bulonare,substantiv,"['bu', 'lo', 'ná', 're']",bu-lo-ná-re
bulonat,adjectiv,"['bu', 'lo', 'nát']",bu-lo-nát
buluc,substantiv,"['bu', 'lúc']",bu-lúc
bulucbașă,substantiv,"['bu', 'luc', 'bá', 'şa']",bu-luc-bá-şa
bulucbășie,substantiv,"['bu', 'luc', 'bă', 'şí', 'e']",bu-luc-bă-şí-e
buluceală,substantiv,"['bu', 'lu', 'ceá', 'la']",bu-lu-ceá-la
buluci,verb,"['bu', 'lu', 'cí']",bu-lu-cí
bulucit,adjectiv,"['bu', 'lu', 'cít']",bu-lu-cít
bulumac,substantiv,"['bu', 'lu', 'mác']",bu-lu-mác
bulversa,verb,"['bul', 'ver', 'sá']",bul-ver-sá
bulversant,adjectiv,"['bul', 'ver', 'sánt']",bul-ver-sánt
bulversare,substantiv,"['bul', 'ver', 'sá', 're']",bul-ver-sá-re
bulversat,adjectiv,"['bul', 'ver', 'sát']",bul-ver-sát
bulversat,substantiv,"['bul', 'ver', 'sát']",bul-ver-sát
bulz,substantiv,['bulz'],bulz
bulzișor,substantiv,"['bul', 'zi', 'şór']",bul-zi-şór
bumașcă,substantiv,"['bu', 'máş', 'ca']",bu-máş-ca
bumb,substantiv,['bumb'],bumb
bumbac,substantiv,"['bum', 'bác']",bum-bác
bumbăcar,substantiv,"['bum', 'bă', 'cár']",bum-bă-cár
bumbăcărie,substantiv,"['bum', 'bă', 'că', 'rí', 'e']",bum-bă-că-rí-e
bumbăcariță,substantiv,"['bum', 'bă', 'cá', 'ri', 'ţa']",bum-bă-cá-ri-ţa
bumbăcăriță,substantiv,"['bum', 'bă', 'cá', 'ri', 'ţa']",bum-bă-cá-ri-ţa
bumbăceală,substantiv,"['bum', 'bă', 'ceá', 'la']",bum-bă-ceá-la
bumbăcel,substantiv,"['bum', 'bă', 'cél']",bum-bă-cél
bumbăci,verb,"['bum', 'bă', 'cí']",bum-bă-cí
bumbăcit,adjectiv,"['bum', 'bă', 'cít']",bum-bă-cít
bumburez,substantiv,"['bum', 'bu', 'réz']",bum-bu-réz
bumbușor,substantiv,"['bum', 'bu', 'şór']",bum-bu-şór
bumerang,substantiv,"['bu', 'me', 'ráng']",bu-me-ráng
bun-gust,substantiv,"['bun', 'gúst']",bun-gúst
bun-plac,substantiv,"['bun', 'plác']",bun-plác
bun-simț,substantiv,"['bun', 'símţ']",bun-símţ
bun,adjectiv,['bun'],bun
bun,substantiv,['bun'],bun
bună-credință,substantiv,"['bú', 'na', 'cre', 'dín', 'ţă']",bú-na-cre-dín-ţă
bună-cuviință,substantiv,"['bu', 'na', 'cu', 'vi', 'ín', 'ţă']",bu-na-cu-vi-ín-ţă
buna,substantiv,"['bú', 'na']",bú-na
bună,substantiv,"['bú', 'na']",bú-na
bunăstare,substantiv,"['bu', 'năs', 'tá', 're']",bu-năs-tá-re
bunătate,substantiv,"['bu', 'nă', 'tá', 'te']",bu-nă-tá-te
bunăvoie,substantiv,"['bu', 'nă', 'vó', 'ie']",bu-nă-vó-ie
bunăvoință,substantiv,"['bu', 'nă', 'vo', 'ín', 'ţa']",bu-nă-vo-ín-ţa
bund,substantiv,['bund'],bund
bundă,substantiv,"['bún', 'da']",bún-da
bundiță,substantiv,"['bun', 'dí', 'ţa']",bun-dí-ţa
bunel,substantiv,"['bu', 'nél']",bu-nél
bunețe,substantiv,"['bu', 'né', 'ţe']",bu-né-ţe
bungalou,substantiv,"['bun', 'ga', 'lóu']",bun-ga-lóu
bunget,substantiv,"['bun', 'gét']",bun-gét
bunic,substantiv,"['bu', 'níc']",bu-níc
bunică,substantiv,"['bu', 'ní', 'ca']",bu-ní-ca
bunicel,adjectiv,"['bu', 'ni', 'cél']",bu-ni-cél
bunicuță,substantiv,"['bu', 'ni', 'cú', 'ţa']",bu-ni-cú-ţa
bunișor,adjectiv,"['bu', 'ni', 'şór']",bu-ni-şór
buniță,substantiv,"['bu', 'ní', 'ţa']",bu-ní-ţa
bunt,substantiv,['bunt'],bunt
bunuț,adjectiv,"['bu', 'núţ']",bu-núţ
bunuț,substantiv,"['bu', 'núţ']",bu-núţ
bur,adjectiv,['bur'],bur
bur,substantiv,['bur'],bur
bură,substantiv,"['bu', 'rá']",bu-rá-(verb---infinitiv-/-verb---imperfect)
bura,verb,"['bu', 'rá']",bu-rá-(verb---infinitiv-/-verb---imperfect)
buracă,substantiv,"['bu', 'rá', 'ca']",bu-rá-ca
buraj,substantiv,"['bu', 'ráj']",bu-ráj
burare,substantiv,"['bu', 'rá', 're']",bu-rá-re
burat,adjectiv,"['bu', 'rát']",bu-rát
burat,substantiv,"['bu', 'rát']",bu-rát
buratic,substantiv,"['bu', 'rá', 'tic']",bu-rá-tic
burbă,substantiv,"['búr', 'ba']",búr-ba
burcă,substantiv,"['búr', 'ca']",búr-ca
burdigalian,adjectiv,"['bur', 'di', 'ga', 'li', 'án']",bur-di-ga-li-án
burduf,substantiv,"['bur', 'dúf']",bur-dúf
burduhan,substantiv,"['bur', 'du', 'hán']",bur-du-hán
burduhănos,adjectiv,"['bur', 'du', 'hă', 'nós']",bur-du-hă-nós
burduhos,adjectiv,"['bur', 'du', 'hós']",bur-du-hós
burdușeală,substantiv,"['bur', 'du', 'şeá', 'la']",bur-du-şeá-la
burdușel,substantiv,"['bur', 'du', 'şél']",bur-du-şél
burduși,verb,"['bur', 'du', 'şí']",bur-du-şí
burdușire,substantiv,"['bur', 'du', 'şí', 're']",bur-du-şí-re
burdușit,adjectiv,"['bur', 'du', 'şít']",bur-du-şít
burdușit,substantiv,"['bur', 'du', 'şít']",bur-du-şít
burelet,substantiv,"['bu', 're', 'lét']",bu-re-lét
buret,substantiv,"['bu', 'rét']",bu-rét
burete,substantiv,"['bu', 'ré', 'te']",bu-ré-te
burețel,substantiv,"['bu', 're', 'ţél']",bu-re-ţél
buretieră,substantiv,"['bu', 're', 'ti', 'é', 'ra']",bu-re-ti-é-ra
buretos,adjectiv,"['bu', 're', 'tós']",bu-re-tós
burg,substantiv,['burg'],burg
burghez,adjectiv,"['bur', 'ghéz']",bur-ghéz
burghez,substantiv,"['bur', 'ghéz']",bur-ghéz
burgheză,substantiv,"['bur', 'ghé', 'ză']",bur-ghé-ză
burghezi,verb,"['bur', 'ghe', 'zí']",bur-ghe-zí-(verb---infinitiv-/-verb---perfectul-simplu)
burghezie,substantiv,"['bur', 'ghe', 'zí', 'e']",bur-ghe-zí-e
burghezime,substantiv,"['bur', 'ghe', 'zí', 'me']",bur-ghe-zí-me
burghezo-democratic,adjectiv,"['bur', 'ghe', 'zo', 'de', 'mo', 'crá', 'tic']",bur-ghe-zo-de-mo-crá-tic
burghezo-moșieresc,adjectiv,"['bur', 'ghe', 'zo', 'mo', 'şie', 'résc']",bur-ghe-zo-mo-şie-résc
burghiaș,substantiv,"['bur', 'ghi', 'áş']",bur-ghi-áş
burghiere,substantiv,"['bur', 'ghi', 'é', 're']",bur-ghi-é-re
burghiu,substantiv,"['bur', 'ghíu']",bur-ghíu
burgrav,substantiv,"['bur', 'gráv']",bur-gráv
burgund,adjectiv,"['bur', 'gúnd']",bur-gúnd
burgund,substantiv,"['bur', 'gúnd']",bur-gúnd
burgundă,substantiv,"['bur', 'gún', 'dă']",bur-gún-dă
burhai,substantiv,"['bur', 'hái']",bur-hái
buric,substantiv,"['bu', 'ríc']",bu-ríc
burin,substantiv,"['bu', 'rín']",bu-rín
buriu,substantiv,"['bu', 'ríu']",bu-ríu
burjui,substantiv,"['bur', 'júi']",bur-júi
burlac,substantiv,"['bur', 'lác']",bur-lác
burlăci,verb,"['bur', 'láci']",bur-láci
burlăcie,substantiv,"['bur', 'lă', 'cí', 'e']",bur-lă-cí-e
burlăcit,adjectiv,"['bur', 'lă', 'cít']",bur-lă-cít
burlan,substantiv,"['bur', 'lán']",bur-lán
burlesc,adjectiv,"['bur', 'lésc']",bur-lésc
burlet,substantiv,"['bur', 'lét']",bur-lét
burlui,substantiv,"['bur', 'lúi']",bur-lúi
burniță,substantiv,"['bur', 'ni', 'ţá']",bur-ni-ţá-(verb---infinitiv-/-verb---imperfect)
burnița,verb,"['bur', 'ni', 'ţá']",bur-ni-ţá-(verb---infinitiv-/-verb---imperfect)
burnițat,adjectiv,"['bur', 'ni', 'ţát']",bur-ni-ţát
burnițos,adjectiv,"['bur', 'ni', 'ţós']",bur-ni-ţós
burnuz,substantiv,"['bur', 'núz']",bur-núz
buroaică,substantiv,"['bu', 'roái', 'ca']",bu-roái-ca
bursă,substantiv,"['búr', 'sa']",búr-sa
bursier,adjectiv,"['bur', 'si', 'ér']",bur-si-ér
bursier,substantiv,"['bur', 'si', 'ér']",bur-si-ér
bursieră,substantiv,"['bur', 'si', 'é', 'ra']",bur-si-é-ra
bursuc,substantiv,"['bur', 'súc']",bur-súc
bursucă,substantiv,"['bur', 'su', 'cá']",bur-su-cá-(verb---infinitiv-/-verb---imperfect)
bursuca,verb,"['bur', 'su', 'cá']",bur-su-cá-(verb---infinitiv-/-verb---imperfect)
bursucel,substantiv,"['bur', 'su', 'cél']",bur-su-cél
burtă,substantiv,"['búr', 'ta']",búr-ta
burtăverzime,substantiv,"['bur', 'tă', 'ver', 'zí', 'me']",bur-tă-ver-zí-me
burtea,substantiv,"['búr', 'tea']",búr-tea
burtică,substantiv,"['bur', 'tí', 'ca']",bur-tí-ca
burticică,substantiv,"['bur', 'ti', 'cí', 'ca']",bur-ti-cí-ca
burticos,adjectiv,"['bur', 'ti', 'cós']",bur-ti-cós
burtieră,substantiv,"['bur', 'ti', 'é', 'ra']",bur-ti-é-ra
burtos,adjectiv,"['bur', 'tós']",bur-tós
buruiană,substantiv,"['bu', 'ru', 'iá', 'na']",bu-ru-iá-na
buruieniș,substantiv,"['bu', 'ru', 'ie', 'níş']",bu-ru-ie-níş
buruienos,adjectiv,"['bu', 'ru', 'ie', 'nós']",bu-ru-ie-nós
burzului,verb,"['bur', 'zu', 'lu', 'í']",bur-zu-lu-í
burzuluială,substantiv,"['bur', 'zu', 'lu', 'iá', 'la']",bur-zu-lu-iá-la
burzuluit,adjectiv,"['bur', 'zu', 'lu', 'ít']",bur-zu-lu-ít
burzuluit,substantiv,"['bur', 'zu', 'lu', 'ít']",bur-zu-lu-ít
buș,substantiv,['bus'],bus
busc,substantiv,['busc'],busc
buscula,verb,"['bus', 'cu', 'lá']",bus-cu-lá
busculadă,substantiv,"['bus', 'cu', 'lá', 'da']",bus-cu-lá-da
busculat,adjectiv,"['bus', 'cu', 'lát']",bus-cu-lát
bușeală,substantiv,"['bu', 'şeá', 'la']",bu-şeá-la
bușeu,substantiv,"['bu', 'şéu']",bu-şéu
buși,verb,"['bu', 'şí']",bu-şí-(verb---infinitiv-/-verb---perfectul-simplu)
bușit,adjectiv,"['bu', 'şít']",bu-şít
bușit,substantiv,"['bu', 'şít']",bu-şít
bușitură,substantiv,"['bu', 'şi', 'tú', 'ra']",bu-şi-tú-ra
bușmachiu,substantiv,"['buş', 'ma', 'chíu']",buş-ma-chíu
busolă,substantiv,"['bu', 'só', 'la']",bu-só-la
bușon,substantiv,"['bu', 'şón']",bu-şón
bust,substantiv,['bust'],bust
buștean,substantiv,"['buş', 'teán']",buş-teán
buștenar,adjectiv,"['buş', 'te', 'nár']",buş-te-nár
buștenar,substantiv,"['buş', 'te', 'nár']",buş-te-nár
bustrofedon,substantiv,"['bus', 'tro', 'fe', 'dón']",bus-tro-fe-dón
busuioacă,substantiv,"['bu', 'su', 'ioá', 'că']",bu-su-ioá-că
busuioc,substantiv,"['bu', 'su', 'ióc']",bu-su-ióc
bușuma,verb,"['bu', 'şu', 'má']",bu-şu-má
but,substantiv,['but'],but
butac,adjectiv,"['bu', 'tác']",bu-tác
butadă,substantiv,"['bu', 'tá', 'da']",bu-tá-da
butadienă,substantiv,"['bu', 'ta', 'di', 'é', 'na']",bu-ta-di-é-na
butafor,substantiv,"['bu', 'ta', 'fór']",bu-ta-fór
butaforic,adjectiv,"['bu', 'ta', 'fó', 'ric']",bu-ta-fó-ric
butaforie,substantiv,"['bu', 'ta', 'fo', 'rí', 'e']",bu-ta-fo-rí-e
butan,substantiv,"['bu', 'tán']",bu-tán
butanier,substantiv,"['bu', 'ta', 'ni', 'ér']",bu-ta-ni-ér
butanol,substantiv,"['bu', 'ta', 'nól']",bu-ta-nól
butanonă,substantiv,"['bu', 'ta', 'nó', 'na']",bu-ta-nó-na
butar,substantiv,"['bu', 'tár']",bu-tár
butargă,substantiv,"['bu', 'tár', 'ga']",bu-tár-ga
butaș,substantiv,"['bu', 'táş']",bu-táş
butăși,verb,"['bu', 'táşi']",bu-táşi
butășire,substantiv,"['bu', 'tă', 'şí', 're']",bu-tă-şí-re
butcă,substantiv,"['bút', 'ca']",bút-ca
bute,substantiv,"['bú', 'te']",bú-te
butelcă,substantiv,"['bu', 'tél', 'ca']",bu-tél-ca
butelcuță,substantiv,"['bu', 'tel', 'cú', 'ţa']",bu-tel-cú-ţa
butelie,substantiv,"['bu', 'té', 'li', 'e']",bu-té-li-e
butenă,substantiv,"['bu', 'té', 'na']",bu-té-na
buterolă,substantiv,"['bu', 'te', 'ró', 'la']",bu-te-ró-la
butic,substantiv,"['bu', 'tíc']",bu-tíc
butil,substantiv,"['bu', 'tíl']",bu-tíl
butilcauciuc,substantiv,"['bu', 'til', 'ca', 'u', 'ciúc']",bu-til-ca-u-ciúc
butilenă,substantiv,"['bu', 'ti', 'lé', 'na']",bu-ti-lé-na
butilic,adjectiv,"['bu', 'tí', 'lic']",bu-tí-lic
butirat,substantiv,"['bu', 'ti', 'rát']",bu-ti-rát
butiric,adjectiv,"['bu', 'tí', 'ric']",bu-tí-ric
butirină,substantiv,"['bu', 'ti', 'rí', 'na']",bu-ti-rí-na
butirometru,substantiv,"['bu', 'ti', 'ro', 'mé', 'tru']",bu-ti-ro-mé-tru
butnar,substantiv,"['but', 'nár']",but-nár
butnărie,substantiv,"['but', 'nă', 'rí', 'e']",but-nă-rí-e
butoarcă,substantiv,"['bu', 'toár', 'ca']",bu-toár-ca
butoi,substantiv,"['bu', 'tói']",bu-tói
butoiaș,substantiv,"['bu', 'to', 'iáş']",bu-to-iáş
buton,substantiv,"['bu', 'tón']",bu-tón
butona,verb,"['bu', 'to', 'ná']",bu-to-ná
butonare,substantiv,"['bu', 'to', 'ná', 're']",bu-to-ná-re
butonat,adjectiv,"['bu', 'to', 'nát']",bu-to-nát
butonieră,substantiv,"['bu', 'to', 'ni', 'é', 'ra']",bu-to-ni-é-ra
butuc,substantiv,"['bu', 'túc']",bu-túc
butucănos,adjectiv,"['bu', 'tu', 'că', 'nós']",bu-tu-că-nós
butucaș,substantiv,"['bu', 'tu', 'cáş']",bu-tu-cáş
butucel,substantiv,"['bu', 'tu', 'cél']",bu-tu-cél
butuci,verb,"['bu', 'tu', 'cí']",bu-tu-cí-(verb---infinitiv-/-verb---perfectul-simplu)
butucit,adjectiv,"['bu', 'tu', 'cít']",bu-tu-cít
butucos,adjectiv,"['bu', 'tu', 'cós']",bu-tu-cós
butură,substantiv,"['bú', 'tu', 'ra']",bú-tu-ra
buturugă,substantiv,"['bu', 'tu', 'rú', 'ga']",bu-tu-rú-ga
buvabil,adjectiv,"['bu', 'vá', 'bil']",bu-vá-bil
buvetă,substantiv,"['bu', 'vé', 'ta']",bu-vé-ta
buză,substantiv,"['bú', 'za']",bú-za
buzat,adjectiv,"['bu', 'zát']",bu-zát
buzățel,adjectiv,"['bu', 'ză', 'ţél']",bu-ză-ţél
buzău,adjectiv,"['bu', 'zắu']",bu-zắu
buzdugan,substantiv,"['buz', 'du', 'gán']",buz-du-gán
buzdugăni,verb,"['buz', 'du', 'gă', 'ní']",buz-du-gă-ní
buzer,substantiv,"['bú', 'zer']",bú-zer
buzișoară,substantiv,"['bu', 'zi', 'şoá', 'ra']",bu-zi-şoá-ra
buzni,verb,"['buz', 'ní']",buz-ní
buzoi,substantiv,"['bu', 'zói']",bu-zói
buzoian,adjectiv,"['bu', 'zo', 'ián']",bu-zo-ián
buzoiancă,substantiv,"['bu', 'zo', 'ián', 'ca']",bu-zo-ián-ca
buzunar,substantiv,"['bu', 'zu', 'nár']",bu-zu-nár
buzunăraș,substantiv,"['bu', 'zu', 'nă', 'ráş']",bu-zu-nă-ráş
buzunăreală,substantiv,"['bu', 'zu', 'nă', 'reá', 'la']",bu-zu-nă-reá-la
buzunărel,substantiv,"['bu', 'zu', 'nă', 'rél']",bu-zu-nă-rél
buzunări,verb,"['bu', 'zu', 'nă', 'rí']",bu-zu-nă-rí
buzunărit,adjectiv,"['bu', 'zu', 'nă', 'rít']",bu-zu-nă-rít
buzunărit,substantiv,"['bu', 'zu', 'nă', 'rít']",bu-zu-nă-rít
byronian,adjectiv,"['byro', 'nián']",byro-nián
byronism,substantiv,"['byro', 'nísm']",byro-nísm
cab,substantiv,['cab'],cab
cabală,substantiv,"['ca', 'bá', 'la']",ca-bá-la
cabaletă,substantiv,"['ca', 'ba', 'lé', 'ta']",ca-ba-lé-ta
cabalin,adjectiv,"['ca', 'ba', 'lín']",ca-ba-lín
cabalină,substantiv,"['ca', 'ba', 'lí', 'nă']",ca-ba-lí-nă
cabalist,adjectiv,"['ca', 'ba', 'líst']",ca-ba-líst
cabalistic,adjectiv,"['ca', 'ba', 'lís', 'tic']",ca-ba-lís-tic
cabană,substantiv,"['ca', 'bá', 'na']",ca-bá-na
cabanier,substantiv,"['ca', 'ba', 'ni', 'ér']",ca-ba-ni-ér
cabanieră,substantiv,"['ca', 'ba', 'ni', 'é', 'ra']",ca-ba-ni-é-ra
cabaniță,substantiv,"['ca', 'bá', 'ni', 'ţa']",ca-bá-ni-ţa
cabanos,substantiv,"['ca', 'ba', 'nós']",ca-ba-nós
cabaret,substantiv,"['ca', 'ba', 'rét']",ca-ba-rét
cabaretier,substantiv,"['ca', 'ba', 're', 'ti', 'ér']",ca-ba-re-ti-ér
cabazlâc,substantiv,"['ca', 'baz', 'lấc']",ca-baz-lấc
cabernet,substantiv,"['ca', 'ber', 'nét']",ca-ber-nét
cabestan,substantiv,"['ca', 'bes', 'tán']",ca-bes-tán
cabină,substantiv,"['ca', 'bí', 'na']",ca-bí-na
cabinet,substantiv,"['ca', 'bi', 'nét']",ca-bi-nét
cabinier,adjectiv,"['ca', 'bi', 'ni', 'ér']",ca-bi-ni-ér
cabla,verb,"['ca', 'blá']",ca-blá
cablaj,substantiv,"['ca', 'bláj']",ca-bláj
cablare,substantiv,"['ca', 'blá', 're']",ca-blá-re
cablat,adjectiv,"['ca', 'blát']",ca-blát
cablier,substantiv,"['ca', 'bli', 'ér']",ca-bli-ér
cablogramă,substantiv,"['ca', 'blo', 'grá', 'ma']",ca-blo-grá-ma
cablor,substantiv,"['ca', 'blór']",ca-blór
cablu,substantiv,"['cá', 'blu']",cá-blu
caboșon,substantiv,"['ca', 'bo', 'şón']",ca-bo-şón
cabotaj,substantiv,"['ca', 'bo', 'táj']",ca-bo-táj
cabotier,substantiv,"['ca', 'bo', 'ti', 'ér']",ca-bo-ti-ér
cabotin,substantiv,"['ca', 'bo', 'tín']",ca-bo-tín
cabotină,substantiv,"['ca', 'bo', 'tí', 'na']",ca-bo-tí-na
cabotinaj,substantiv,"['ca', 'bo', 'ti', 'náj']",ca-bo-ti-náj
cabotinism,substantiv,"['ca', 'bo', 'ti', 'nísm']",ca-bo-ti-nísm
cabotiniza,verb,"['ca', 'bo', 'ti', 'ni', 'zá']",ca-bo-ti-ni-zá
cabotinizat,adjectiv,"['ca', 'bo', 'ti', 'ni', 'zát']",ca-bo-ti-ni-zát
cabra,verb,"['ca', 'brá']",ca-brá
cabraj,substantiv,"['ca', 'bráj']",ca-bráj
cabrare,substantiv,"['ca', 'brá', 're']",ca-brá-re
cabrat,adjectiv,"['ca', 'brát']",ca-brát
cabriolă,substantiv,"['ca', 'bri', 'ó', 'la']",ca-bri-ó-la
cabrioletă,substantiv,"['ca', 'bri', 'o', 'lé', 'ta']",ca-bri-o-lé-ta
cabulipsi,verb,"['ca', 'bu', 'lip', 'sí']",ca-bu-lip-sí
căca,verb,"['cá', 'ca']",cá-ca
cacadâr,substantiv,"['ca', 'ca', 'dấr']",ca-ca-dấr
cacao,substantiv,"['ca', 'cá', 'o']",ca-cá-o
cacauă,substantiv,"['ca', 'cá', 'ua']",ca-cá-ua
cacealma,substantiv,"['ca', 'ceal', 'má']",ca-ceal-má
cachetero,substantiv,"['ca', 'che', 'té', 'ro']",ca-che-té-ro
cacic,substantiv,"['ca', 'cíc']",ca-cíc
căciulă,substantiv,"['că', 'ciú', 'la']",că-ciú-la
căciular,substantiv,"['că', 'ciu', 'lár']",că-ciu-lár
căciuleală,substantiv,"['că', 'ciu', 'leá', 'la']",că-ciu-leá-la
căciuli,verb,"['că', 'ciu', 'lí']",că-ciu-lí-(verb---infinitiv-/-verb---perfectul-simplu)
căciulie,substantiv,"['că', 'ciu', 'lí', 'e']",că-ciu-lí-e
căciulit,adjectiv,"['că', 'ciu', 'lít']",că-ciu-lít
căciuliță,substantiv,"['că', 'ciu', 'lí', 'tă']",că-ciu-lí-tă
căciuloi,substantiv,"['că', 'ciu', 'lói']",că-ciu-lói
caciur,adjectiv,"['cá', 'ciur']",cá-ciur
caciur,substantiv,"['cá', 'ciur']",cá-ciur
cacodilat,substantiv,"['ca', 'co', 'di', 'lát']",ca-co-di-lát
cacofonic,adjectiv,"['ca', 'co', 'fó', 'nic']",ca-co-fó-nic
cacofonie,substantiv,"['ca', 'co', 'fo', 'ní', 'e']",ca-co-fo-ní-e
cacogen,adjectiv,"['ca', 'co', 'gén']",ca-co-gén
cacografie,substantiv,"['ca', 'co', 'gra', 'fí', 'e']",ca-co-gra-fí-e
cacolalie,substantiv,"['ca', 'co', 'la', 'lí', 'e']",ca-co-la-lí-e
cacologie,substantiv,"['ca', 'co', 'lo', 'gí', 'e']",ca-co-lo-gí-e
cacom,substantiv,"['ca', 'cóm']",ca-cóm
cacosmie,substantiv,"['ca', 'cos', 'mí', 'e']",ca-cos-mí-e
cactacee,substantiv,"['cac', 'ta', 'cé', 'e']",cac-ta-cé-e
cactee,substantiv,"['cac', 'té', 'e']",cac-té-e
cactus,substantiv,"['các', 'tus']",các-tus
cadă,substantiv,"['cá', 'da']",cá-da
cadână,substantiv,"['ca', 'dấ', 'na']",ca-dấ-na
cadastra,verb,"['ca', 'das', 'trá']",ca-das-trá
cadastral,adjectiv,"['ca', 'das', 'trál']",ca-das-trál
cadastrare,substantiv,"['ca', 'das', 'trá', 're']",ca-das-trá-re
cadastrat,adjectiv,"['ca', 'das', 'trát']",ca-das-trát
cadastru,substantiv,"['ca', 'dás', 'tru']",ca-dás-tru
cadaveric,adjectiv,"['ca', 'da', 'vé', 'ric']",ca-da-vé-ric
